              N                 Integral                         Error                     1/sqrt(N)
             10	10.16842331	1.14953818e+000	3.16227766e-001
            100	11.45425541	1.36293926e-001	1.00000000e-001
           1000	11.31009229	7.86920035e-003	3.16227766e-002
          10000	11.31283693	5.12456222e-003	1.00000000e-002
         100000	11.32084023	2.87873845e-003	3.16227766e-003
        1000000	11.31835098	3.89493418e-004	1.00000000e-003
       10000000	11.31861197	6.50479908e-004	3.16227766e-004
      100000000	11.31827696	3.15475112e-004	1.00000000e-004
