1	0.249999
2	0.284152
3	0.083330
4	-0.017080
5	0.049998
6	0.094716
7	0.035712
8	-0.008541
9	0.027775
10	0.056828
11	0.022725
12	-0.005695
13	0.019228
14	0.040591
15	0.016664
16	-0.004272
17	0.014703
18	0.031570
19	0.013155
20	-0.003418
21	0.011902
22	0.025830
23	0.010867
24	-0.002849
25	0.009998
26	0.021856
27	0.009257
28	-0.002442
29	0.008618
30	0.018941
31	0.008062
32	-0.002137
33	0.007573
34	0.016712
35	0.007140
36	-0.001900
37	0.006754
38	0.014953
39	0.006408
40	-0.001710
41	0.006095
42	0.013529
43	0.005811
44	-0.001555
45	0.005553
46	0.012352
47	0.005317
48	-0.001426
49	0.005100
50	0.011364
51	0.004899
52	-0.001316
53	0.004715
54	0.010522
55	0.004543
56	-0.001222
57	0.004383
58	0.009796
59	0.004235
60	-0.001141
61	0.004096
62	0.009164
63	0.003966
64	-0.001070
65	0.003844
66	0.008608
67	0.003729
68	-0.001007
69	0.003621
70	0.008116
71	0.003519
72	-0.000951
73	0.003422
74	0.007677
75	0.003331
76	-0.000901
77	0.003244
78	0.007284
79	0.003162
80	-0.000856
81	0.003084
82	0.006928
83	0.003010
84	-0.000816
85	0.002939
86	0.006606
87	0.002871
88	-0.000779
89	0.002807
90	0.006312
91	0.002745
92	-0.000745
93	0.002686
94	0.006043
95	0.002629
96	-0.000714
97	0.002575
98	0.005797
99	0.002523
100	-0.000686
101	0.002473
102	0.005569
103	0.002425
104	-0.000659
105	0.002378
106	0.005359
107	0.002334
108	-0.000635
109	0.002291
110	0.005164
111	0.002250
112	-0.000612
113	0.002210
114	0.004983
115	0.002171
116	-0.000591
117	0.002134
118	0.004814
119	0.002098
120	-0.000572
121	0.002064
122	0.004656
123	0.002030
124	-0.000553
125	0.001998
126	0.004508
127	0.001966
128	-0.000536
129	0.001935
130	0.004369
131	0.001906
132	-0.000520
133	0.001877
134	0.004239
135	0.001849
136	-0.000505
137	0.001822
138	0.004116
139	0.001796
140	-0.000490
141	0.001771
142	0.004000
