0.100000	0.595819
0.150000	0.262354
0.200000	0.120674
0.250000	0.403128
0.300000	0.534775
0.350000	0.830782
0.400000	0.856360
0.450000	0.940326
0.500000	1.037258
0.550000	0.838691
0.600000	0.946653
0.650000	1.050551
0.700000	0.772581
0.750000	0.879603
0.800000	0.899080
0.850000	0.129559
0.900000	0.606452
0.950000	0.752693
1.000000	0.530621
1.050000	0.667372
1.100000	0.353156
1.150000	0.556161
1.200000	0.306687
1.250000	0.206109
1.300000	0.073358
1.350000	0.273592
1.400000	0.154789
1.450000	0.042967
1.500000	0.026036
1.550000	0.402583
1.600000	0.391433
1.650000	0.574599
1.700000	0.572068
1.750000	0.904463
1.800000	1.289329
1.850000	0.913313
1.900000	1.300754
1.950000	1.604418
2.000000	1.895267
2.050000	1.904231
2.100000	2.056910
2.150000	2.374126
2.200000	2.560877
2.250000	2.918776
2.300000	2.915567
2.350000	2.952694
2.400000	3.730968
2.450000	4.101601
2.500000	4.218951
2.550000	4.199389
2.600000	4.419701
2.650000	4.047878
2.700000	4.166596
2.750000	3.961937
2.800000	3.698892
2.850000	3.636390
2.900000	3.281967
2.950000	3.337273
3.000000	3.034059
3.050000	2.835733
3.100000	2.782437
3.150000	2.479021
3.200000	2.194204
3.250000	1.953710
3.300000	1.914266
3.350000	1.970533
3.400000	1.313178
3.450000	1.479566
3.500000	1.154005
3.550000	1.095478
3.600000	0.902666
3.650000	0.758178
3.700000	0.830748
3.750000	0.592063
3.800000	0.316609
3.850000	0.358543
3.900000	0.275984
3.950000	0.112432
4.000000	0.044366
4.050000	0.122211
4.100000	0.261640
4.150000	0.276849
4.200000	0.251311
4.250000	0.357603
4.300000	0.440610
4.350000	0.527080
4.400000	0.501278
4.450000	0.496706
4.500000	0.672114
4.550000	0.682846
4.600000	0.687287
4.650000	0.819500
4.700000	0.908532
4.750000	0.814294
4.800000	0.858989
4.850000	0.862395
4.900000	0.955752
4.950000	1.006736
5.000000	1.052942
