54	106
54	108
55	100
55	107
55	119
56	98
56	101
56	104
56	106
56	120
56	121
56	124
57	95
57	99
57	101
57	105
57	122
57	124
58	96
58	100
58	105
58	122
58	123
58	124
59	95
59	99
59	104
59	106
59	123
60	96
60	97
60	99
60	104
60	105
60	124
61	74
61	98
61	100
61	103
61	105
61	107
61	121
61	122
61	123
61	125
62	75
62	96
62	99
62	100
62	101
62	103
62	105
62	106
62	120
62	121
62	123
62	126
63	74
63	79
63	97
63	98
63	99
63	102
63	103
63	105
63	107
63	114
63	119
63	120
63	124
63	125
63	126
64	73
64	79
64	80
64	99
64	104
64	115
64	118
64	124
64	127
64	129
65	72
65	80
65	104
65	114
65	115
65	117
65	128
66	70
66	73
66	77
66	80
66	105
66	115
66	116
66	128
66	129
67	68
67	71
67	73
67	77
67	80
67	93
67	104
67	106
67	115
67	129
67	130
68	68
68	70
68	74
68	76
68	79
68	92
68	106
68	116
68	117
68	130
69	69
69	70
69	75
69	76
69	78
69	91
69	106
69	108
69	115
69	118
70	70
70	76
70	77
70	90
70	107
70	112
70	113
70	114
70	118
71	69
71	71
71	75
71	78
71	91
71	106
71	107
71	113
72	72
72	74
72	78
72	79
72	89
72	90
72	92
72	107
72	109
72	110
72	112
73	64
73	73
73	80
73	90
73	108
73	112
73	115
74	65
74	66
74	72
74	81
74	83
74	85
74	91
74	101
74	107
74	109
74	111
74	113
74	114
75	67
75	69
75	71
75	81
75	82
75	84
75	91
75	101
75	103
75	107
75	108
75	110
75	114
75	117
76	68
76	70
76	72
76	82
76	83
76	90
76	102
76	106
76	110
76	114
76	115
76	116
76	118
77	68
77	71
77	83
77	91
77	101
77	105
77	107
77	114
77	119
78	68
78	84
78	85
78	91
78	96
78	102
78	104
78	113
78	120
78	121
79	67
79	86
79	87
79	91
79	97
79	103
80	67
80	85
80	88
80	92
80	96
80	98
80	103
80	107
81	66
81	84
81	88
81	91
81	99
81	102
81	106
81	108
82	65
82	87
82	88
82	92
82	100
82	101
82	103
82	104
82	105
83	64
83	65
83	89
83	90
83	91
83	100
83	102
84	65
84	66
84	91
84	92
84	101
84	102
84	123
85	90
85	93
85	95
